Sentence #;Word;POS;Tag
 ;problema;NOUN;O
 ;a;ADP;O
 ;la;DET;O
 ;empresa;NOUN;O
 ;estadounidense;ADJ;O
 ;Election;PROPN;B-ORG
 ;Systems;PROPN;I-ORG
 ;And;PROPN;I-ORG
 ;Software;PROPN;I-ORG
 ;(;PUNCT;O
 ;ESES&S;PROPN;B-ORG
 ;);PUNCT;O
 ;,;PUNCT;O
 ;que;PRON;O
 ;no;ADV;O
 ;cumplió;VERB;O
 ;con;ADP;O
 ;los;DET;O
 ;plazos;NOUN;O
 ;de;ADP;O
 ;entrega;NOUN;O
 ;del;ADP;O
 ;material;NOUN;O
 ;electoral;ADJ;O
 ;ni;CCONJ;O
 ;puso;VERB;O
 ;en;ADP;O
 ;marcha;NOUN;O
 ;el;DET;O
 ;sistema;NOUN;O
 ;operativo;ADJ;O
 ;para;ADP;O
 ;hacer;VERB;O
 ;las;DET;O
 ;pruebas;NOUN;O
 ;previas;ADJ;O
 ;a;ADP;O
 ;los;DET;O
 ;comicios;NOUN;O
 ;.;PUNCT;O
Sentence: 267;Añadió;VERB;O
 ;que;SCONJ;O
 ;si;SCONJ;O
 ;mañana;ADV;O
 ;al;ADP;O
 ;mediodía;NOUN;O
 ;la;DET;O
 ;empresa;NOUN;O
 ;ESES&S;PROPN;B-ORG
 ;no;ADV;O
 ;ha;AUX;O
 ;cumplido;VERB;O
 ;su;DET;O
 ;compromiso;NOUN;O
 ;el;DET;O
 ;Consejo;PROPN;B-ORG
 ;Nacional;PROPN;I-ORG
 ;Electoral;PROPN;I-ORG
 ;anunciará;VERB;O
 ;la;DET;O
 ;decisión;NOUN;O
 ;más;ADV;O
 ;conveniente;ADJ;O
 ;para;ADP;O
 ;el;DET;O
 ;país;NOUN;O
 ;.;PUNCT;O
Sentence: 268;El;DET;O
 ;presidente;NOUN;O
 ;del;ADP;O
 ;CNE;PROPN;B-ORG
 ;se;PRON;O
 ;negó;VERB;O
 ;a;ADP;O
 ;precisar;VERB;O
 ;si;SCONJ;O
 ;entre;ADP;O
 ;las;DET;O
 ;decisiones;NOUN;O
 ;que;PRON;O
 ;podría;AUX;O
 ;tomar;VERB;O
 ;ese;DET;O
 ;organismo;NOUN;O
 ;están;AUX;O
 ;la;DET;O
 ;suspensión;NOUN;O
 ;de;ADP;O
 ;las;DET;O
 ;elecciones;NOUN;O
 ;o;CCONJ;O
 ;su;DET;O
 ;fragmentación;NOUN;O
 ;en;ADP;O
 ;dos;NUM;O
 ;jornadas;NOUN;O
 ;.;PUNCT;O
Sentence: 269;González;PROPN;B-LOC
 ;reveló;VERB;O
 ;que;SCONJ;O
 ;el;DET;O
 ;embajador;NOUN;O
 ;de;ADP;O
 ;Estados;PROPN;B-ORG
 ;Unidos;PROPN;I-ORG
 ;en;ADP;O
 ;Caracas;PROPN;B-LOC
 ;,;PUNCT;O
 ;John;PROPN;B-PER
 ;Maisto;PROPN;I-PER
 ;,;PUNCT;O
 ;hace;VERB;O
 ;todo;DET;O
 ;lo;PRON;O
 ;posible;ADJ;O
 ;para;ADP;O
 ;resolver;VERB;O
 ;el;DET;O
 ;problema;NOUN;O
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;anunció;VERB;O
 ;que;SCONJ;O
 ;un;DET;O
 ;avión;NOUN;O
 ;militar;ADJ;O
 ;venezolano;ADJ;O
 ;viajó;VERB;O
 ;a;ADP;O
 ;Nebraska;PROPN;B-LOC
 ;(;PUNCT;O
 ;EEUU;PROPN;B-LOC
 ;);PUNCT;O
 ;para;ADP;O
 ;traer;VERB;O
 ;urgentemente;ADV;O
 ;al;ADP;O
 ;personal;NOUN;O
 ;y;CCONJ;O
 ;las;DET;O
 ;computadoras;NOUN;O
 ;que;PRON;O
 ;permitan;VERB;O
 ;tener;VERB;O
 ;acceso;NOUN;O
 ;al;ADP;O
 ;sistema;NOUN;O
 ;antes;ADV;O
 ;de;ADP;O
 ;que;SCONJ;O
 ;culmine;VERB;O
 ;el;DET;O
 ;plazo;NOUN;O
 ;fijado;ADJ;O
 ;.;PUNCT;O
Sentence: 270;El;DET;O
 ;presidente;NOUN;O
 ;venezolano;ADJ;O
 ;,;PUNCT;O
 ;Hugo;PROPN;B-PER
 ;Chávez;PROPN;I-PER
 ;,;PUNCT;O
 ;informó;VERB;O
 ;hoy;ADV;O
 ;de;ADP;O
 ;que;SCONJ;O
 ;pidió;VERB;O
 ;oficialmente;ADV;O
 ;la;DET;O
 ;ayuda;NOUN;O
 ;del;ADP;O
 ;Gobierno;PROPN;B-ORG
 ;de;ADP;I-ORG
 ;Estados;PROPN;I-ORG
 ;Unidos;PROPN;I-ORG
 ;para;ADP;O
 ;que;SCONJ;O
 ;se;PRON;O
 ;solucione;VERB;O
 ;el;DET;O
 ;problema;NOUN;O
 ;y;CCONJ;O
 ;puedan;AUX;O
 ;celebrarse;VERB;O
 ;las;DET;O
 ;elecciones;NOUN;O
 ;.;PUNCT;O
Sentence: 271;González;PROPN;B-PER
 ;,;PUNCT;O
 ;en;ADP;O
 ;una;DET;O
 ;improvisada;ADJ;O
 ;y;CCONJ;O
 ;urgente;ADJ;O
 ;rueda;NOUN;O
 ;de;ADP;O
 ;prensa;NOUN;O
 ;,;PUNCT;O
 ;manifestó;VERB;O
 ;que;SCONJ;O
 ;el;DET;O
 ;CNE;PROPN;B-ORG
 ;estiró;VERB;O
 ;al;ADP;O
 ;máximo;NOUN;O
 ;su;DET;O
 ;paciencia;NOUN;O
 ;con;ADP;O
 ;ESES&S;PROPN;B-ORG
 ;,;PUNCT;O
 ;e;CCONJ;O
 ;insistió;VERB;O
 ;en;ADP;O
 ;que;SCONJ;O
 ;el;DET;O
 ;intento;NOUN;O
 ;o;CCONJ;O
 ;simulacro;NOUN;O
 ;de;ADP;O
 ;mañana;ADV;O
 ;será;AUX;O
 ;el;DET;O
 ;último;ADJ;O
 ;que;PRON;O
 ;se;PRON;O
 ;haga;VERB;O
 ;,;PUNCT;O
 ;lo;PRON;O
 ;que;PRON;O
 ;hace;VERB;O
 ;presumir;VERB;O
 ;que;SCONJ;O
 ;de;ADP;O
 ;fallar;VERB;O
 ;la;DET;O
 ;prueba;NOUN;O
 ;las;DET;O
 ;elecciones;NOUN;O
 ;se;PRON;O
 ;pospondrán;VERB;O
 ;o;CCONJ;O
 ;se;PRON;O
 ;dividirán;VERB;O
 ;.;PUNCT;O
Sentence: 272;El;DET;O
 ;presidente;NOUN;O
 ;del;ADP;O
 ;CNE;PROPN;B-ORG
 ;denunció;VERB;O
 ;que;SCONJ;O
 ;la;DET;O
 ;campaña;NOUN;O
 ;desestabilizadora;ADJ;O
 ;incluyó;VERB;O
 ;llamadas;NOUN;O
 ;telefónicas;ADJ;O
 ;a;ADP;O
 ;directivos;NOUN;O
 ;de;ADP;O
 ;ese;DET;O
 ;organismo;NOUN;O
 ;con;ADP;O
 ;amenazas;NOUN;O
 ;de;ADP;O
 ;muerte;NOUN;O
 ;y;CCONJ;O
 ;con;ADP;O
 ;anuncios;NOUN;O
 ;de;ADP;O
 ;colocación;NOUN;O
 ;de;ADP;O
 ;bombas;NOUN;O
 ;en;ADP;O
 ;sus;DET;O
 ;automóviles;NOUN;O
 ;y;CCONJ;O
 ;en;ADP;O
 ;las;DET;O
 ;salas;NOUN;O
 ;donde;PRON;O
 ;se;PRON;O
 ;hallan;VERB;O
 ;el;DET;O
 ;banco;NOUN;O
 ;de;ADP;O
 ;datos;NOUN;O
 ;y;CCONJ;O
 ;el;DET;O
 ;sistema;NOUN;O
 ;de;ADP;O
 ;comunicaciones;NOUN;O
 ;.;PUNCT;O
Sentence: 273;Entre;ADP;O
 ;las;DET;O
 ;amenazas;NOUN;O
 ;también;ADV;O
 ;mencionó;VERB;O
 ;la;DET;O
 ;de;ADP;O
 ;infectar;VERB;O
 ;con;ADP;O
 ;virus;NOUN;O
 ;el;DET;O
 ;sistema;NOUN;O
 ;informático;ADJ;O
 ;para;ADP;O
 ;que;SCONJ;O
 ;el;DET;O
 ;escrutinio;NOUN;O
 ;y;CCONJ;O
 ;el;DET;O
 ;recuento;NOUN;O
 ;de;ADP;O
 ;votos;NOUN;O
 ;fuese;AUX;O
 ;un;DET;O
 ;desastre;NOUN;O
 ;y;CCONJ;O
 ;se;PRON;O
 ;desencadenase;VERB;O
 ;una;DET;O
 ;situación;NOUN;O
 ;caótica;ADJ;O
 ;que;PRON;O
 ;diese;VERB;O
 ;lugar;NOUN;O
 ;a;ADP;O
 ;disturbios;NOUN;O
 ;y;CCONJ;O
 ;enfrentamientos;NOUN;O
 ;callejeros;ADJ;O
 ;.;PUNCT;O
Sentence: 274;El;DET;O
 ;titular;NOUN;O
 ;del;ADP;O
 ;CNE;PROPN;B-ORG
 ;no;ADV;O
 ;precisó;VERB;O
 ;quiénes;PRON;O
 ;están;AUX;O
 ;detrás;ADV;O
 ;de;ADP;O
 ;la;DET;O
 ;campaña;NOUN;O
 ;desestabilizadora;ADJ;O
 ;ni;CCONJ;O
 ;si;SCONJ;O
 ;la;DET;O
 ;empresa;NOUN;O
 ;ESES&S;PROPN;I-ORG
 ;se;PRON;O
 ;ha;AUX;O
 ;plegado;VERB;O
 ;a;ADP;O
 ;los;DET;O
 ;intereses;NOUN;O
 ;de;ADP;O
 ;los;DET;O
 ;supuestos;NOUN;O
 ;conspiradores;NOUN;O
 ;de;ADP;O
 ;manera;NOUN;O
 ;voluntaria;ADJ;O
 ;y;CCONJ;O
 ;consciente;ADJ;O
 ;.;PUNCT;O
Sentence: 275;González;PROPN;B-PER
 ;calificó;VERB;O
 ;de;ADP;O
 ;inverosímil;PROPN;O
 ;que;SCONJ;O
 ;los;DET;O
 ;técnicos;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;compañía;NOUN;O
 ;estadounidense;ADJ;O
 ;no;ADV;O
 ;pudieran;AUX;O
 ;poner;VERB;O
 ;el;DET;O
 ;sistema;NOUN;O
 ;informático;ADJ;O
 ;en;ADP;O
 ;marcha;NOUN;O
 ;durante;ADP;O
 ;la;DET;O
 ;pasada;ADJ;O
 ;madrugada;NOUN;O
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;señaló;VERB;O
 ;que;SCONJ;O
 ;el;DET;O
 ;Consejo;PROPN;B-ORG
 ;Electoral;PROPN;I-ORG
 ;entendía;VERB;O
 ;ese;DET;O
 ;fracaso;NOUN;O
 ;como;SCONJ;O
 ;parte;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;campaña;NOUN;O
 ;desestabilizadora;ADJ;O
 ;.;PUNCT;O
Sentence: 276;El;DET;O
 ;dirigente;NOUN;O
 ;del;ADP;O
 ;organismo;NOUN;O
 ;electoral;ADJ;O
 ;anunció;VERB;O
 ;que;SCONJ;O
 ;se;PRON;O
 ;reunirá;VERB;O
 ;con;ADP;O
 ;los;DET;O
 ;observadores;NOUN;O
 ;nacionales;ADJ;O
 ;y;CCONJ;O
 ;extranjeros;ADJ;O
 ;acreditados;ADJ;O
 ;para;ADP;O
 ;supervisar;VERB;O
 ;los;DET;O
 ;comicios;NOUN;O
 ;con;ADP;O
 ;el;DET;O
 ;fin;NOUN;O
 ;de;ADP;O
 ;explicarles;VERB;O
 ;la;DET;O
 ;situación;NOUN;O
 ;y;CCONJ;O
 ;evitar;VERB;O
 ;los;DET;O
 ;malentendidos;NOUN;O
 ;que;PRON;O
 ;puedan;AUX;O
 ;surgir;VERB;O
 ;.;PUNCT;O
Sentence: 277;González;PROPN;B-PER
 ;en;ADP;O
 ;ningún;DET;O
 ;momento;NOUN;O
 ;involucró;VERB;O
 ;en;ADP;O
 ;el;DET;O
 ;problema;NOUN;O
 ;a;ADP;O
 ;la;DET;O
 ;empresa;NOUN;O
 ;española;ADJ;O
 ;Indra;PROPN;B-ORG
 ;,;PUNCT;O
 ;que;PRON;O
 ;también;ADV;O
 ;participa;VERB;O
 ;en;ADP;O
 ;el;DET;O
 ;proceso;NOUN;O
 ;automatizado;ADJ;O
 ;de;ADP;O
 ;votación;NOUN;O
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;volcó;VERB;O
 ;sus;DET;O
 ;críticas;NOUN;O
 ;contra;ADP;O
 ;la;DET;O
 ;estadounidense;ADJ;O
 ;ESES&S;PROPN;B-ORG
 ;,;PUNCT;O
 ;a;ADP;O
 ;la;DET;O
 ;que;PRON;O
 ;,;PUNCT;O
 ;según;SCONJ;O
 ;afirmó;VERB;O
 ;,;PUNCT;O
 ;denunciará;VERB;O
 ;ante;ADP;O
 ;la;DET;O
 ;Fiscalía;PROPN;B-ORG
 ;por;ADP;O
 ;incumplimiento;NOUN;O
 ;flagrante;ADJ;O
 ;del;ADP;O
 ;contrato;NOUN;O
 ;.;PUNCT;O
Sentence: 278;El;DET;O
 ;proceso;NOUN;O
 ;automatizado;ADJ;O
 ;,;PUNCT;O
 ;coordinado;ADJ;O
 ;por;ADP;O
 ;el;DET;O
 ;CNE;PROPN;B-ORG
 ;,;PUNCT;O
 ;está;AUX;O
 ;en;ADP;O
 ;manos;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;estadounidense;ADJ;O
 ;UNISYS;PROPN;B-ORG
 ;,;PUNCT;O
 ;que;PRON;O
 ;elabora;VERB;O
 ;la;DET;O
 ;base;NOUN;O
 ;de;ADP;O
 ;datos;NOUN;O
 ;que;PRON;O
 ;contiene;VERB;O
 ;las;DET;O
 ;candidaturas;NOUN;O
 ;para;ADP;O
 ;alimentar;VERB;O
 ;el;DET;O
 ;resto;NOUN;O
 ;del;ADP;O
 ;sistema;NOUN;O
 ;";";PUNCT;O
 ;la;DET;O
 ;ESES&S;PROPN;B-ORG
 ;,;PUNCT;O
 ;que;PRON;O
 ;mantiene;VERB;O
 ;y;CCONJ;O
 ;personaliza;VERB;O
 ;las;DET;O
 ;máquinas;NOUN;O
 ;de;ADP;O
 ;votación;NOUN;O
 ;(;PUNCT;O
 ;es;NOUN;O
 ;decir;NOUN;O
 ;por;ADP;O
 ;quién;PRON;O
 ;y;CCONJ;O
 ;por;ADP;O
 ;qué;DET;O
 ;cargo;NOUN;O
 ;se;PRON;O
 ;vota;VERB;O
 ;);PUNCT;O
 ;,;PUNCT;O
 ;e;CCONJ;O
 ;Indra;PROPN;B-ORG
 ;,;PUNCT;O
 ;encargada;ADJ;O
 ;de;ADP;O
 ;la;DET;O
 ;logística;NOUN;O
 ;(;PUNCT;O
 ;transporte;NOUN;O
 ;de;ADP;O
 ;los;DET;O
 ;equipos;NOUN;O
 ;);PUNCT;O
 ;,;PUNCT;O
 ;totalización;NOUN;O
 ;y;CCONJ;O
 ;difusión;NOUN;O
 ;de;ADP;O
 ;los;DET;O
 ;resultados;NOUN;O
 ;.;PUNCT;O
Sentence: 279;Ni;CCONJ;O
 ;los;DET;O
 ;candidatos;NOUN;O
 ;del;ADP;O
 ;gobierno;NOUN;O
 ;ni;CCONJ;O
 ;los;DET;O
 ;de;ADP;O
 ;la;DET;O
 ;oposición;NOUN;O
 ;se;PRON;O
 ;han;AUX;O
 ;mostrado;VERB;O
 ;favorables;ADJ;O
 ;al;ADP;O
 ;aplazamiento;NOUN;O
 ;total;ADJ;O
 ;o;CCONJ;O
 ;parcial;ADJ;O
 ;de;ADP;O
 ;las;DET;O
 ;votaciones;NOUN;O
 ;,;PUNCT;O
 ;a;ADP;O
 ;pesar;NOUN;O
 ;de;ADP;O
 ;los;DET;O
 ;problemas;NOUN;O
 ;técnicos;ADJ;O
 ;intuidos;ADJ;O
 ;desde;ADP;O
 ;hace;VERB;O
 ;días;NOUN;O
 ;.;PUNCT;O
Sentence: 280;Beasain;PROPN;B-LOC
 ;(;PUNCT;O
 ;Guipúzcoa;PROPN;B-LOC
 ;);PUNCT;O
 ;,;PUNCT;O
 ;23;NUM;O
 ;may;NOUN;O
 ;(;PUNCT;O
 ;EFE;PROPN;B-ORG
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 281;-;PUNCT;O
 ;La;DET;O
 ;comisión;NOUN;O
 ;permanente;ADJ;O
 ;de;ADP;O
 ;la;DET;O
 ;Asamblea;PROPN;B-ORG
 ;de;ADP;I-ORG
 ;Electos;PROPN;I-ORG
 ;Municipales;PROPN;I-ORG
 ;Nacionalistas;PROPN;I-ORG
 ;Vascos;PROPN;I-ORG
 ;Udalbiltza;PROPN;I-ORG
 ;ha;AUX;O
 ;aplazado;VERB;O
 ;hoy;ADV;O
 ;sine;NOUN;O
 ;dine;NOUN;O
 ;la;DET;O
 ;celebración;NOUN;O
 ;de;ADP;O
 ;su;DET;O
 ;asamblea;NOUN;O
 ;general;ADJ;O
 ;,;PUNCT;O
 ;después;ADV;O
 ;de;ADP;O
 ;que;SCONJ;O
 ;ETA;PROPN;B-ORG
 ;haya;AUX;O
 ;desoído;VERB;O
 ;su;DET;O
 ;exigencia;NOUN;O
 ;de;ADP;O
 ;cesar;VERB;O
 ;en;ADP;O
 ;sus;DET;O
 ;acciones;NOUN;O
 ;violentas;ADJ;O
 ;,;PUNCT;O
 ;explicaron;VERB;O
 ;portavoces;NOUN;O
 ;del;ADP;O
 ;colectivo;NOUN;O
 ;.;PUNCT;O
Sentence: 282;El;DET;O
 ;presidente;NOUN;O
 ;de;ADP;O
 ;Udalbiltza;PROPN;B-ORG
 ;y;CCONJ;O
 ;alcalde;NOUN;O
 ;de;ADP;O
 ;Beasain;PROPN;B-LOC
 ;,;PUNCT;O
 ;Jon;PROPN;B-PER
 ;Jauregi;PROPN;I-PER
 ;(;PUNCT;O
 ;PNV;PROPN;B-ORG
 ;);PUNCT;O
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;el;DET;O
 ;alcalde;NOUN;O
 ;de;ADP;O
 ;Urretxu;PROPN;B-LOC
 ;,;PUNCT;O
 ;Peio;PROPN;B-PER
 ;González;PROPN;I-PER
 ;,;PUNCT;O
 ;leyeron;VERB;O
 ;un;DET;O
 ;comunicado;NOUN;O
 ;en;ADP;O
 ;rueda;NOUN;O
 ;de;ADP;O
 ;prensa;NOUN;O
 ;en;ADP;O
 ;la;DET;O
 ;que;PRON;O
 ;no;ADV;O
 ;se;PRON;O
 ;permitió;VERB;O
 ;a;ADP;O
 ;los;DET;O
 ;periodistas;NOUN;O
 ;formular;VERB;O
 ;preguntas;NOUN;O
 ;sobre;ADP;O
 ;el;DET;O
 ;particular;NOUN;O
 ;.;PUNCT;O
Sentence: 283;El;DET;O
 ;comunicado;NOUN;O
 ;fue;AUX;O
 ;dado;VERB;O
 ;a;ADP;O
 ;conocer;NOUN;O
 ;al;ADP;O
 ;término;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;reunión;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;comisión;NOUN;O
 ;permanente;ADJ;O
 ;del;ADP;O
 ;organismo;NOUN;O
 ;,;PUNCT;O
 ;que;PRON;O
 ;tuvo;VERB;O
 ;lugar;NOUN;O
 ;en;ADP;O
 ;Beasain;PROPN;B-LOC
 ;y;CCONJ;O
 ;que;PRON;O
 ;se;PRON;O
 ;prolongó;VERB;O
 ;durante;ADP;O
 ;tres;NUM;O
 ;horas;NOUN;O
 ;.;PUNCT;O
Sentence: 284;media;NUM;O
 ;,;PUNCT;O
 ;En;ADP;O
 ;esta;DET;O
 ;reunión;NOUN;O
 ;,;PUNCT;O
 ;los;DET;O
 ;representantes;NOUN;O
 ;del;ADP;O
 ;PNV;PROPN;B-ORG
 ;,;PUNCT;O
 ;EA;PROPN;B-ORG
 ;y;CCONJ;O
 ;EH;PROPN;B-ORG
 ;debatieron;VERB;O
 ;una;DET;O
 ;propuesta;NOUN;O
 ;sobre;ADP;O
 ;los;DET;O
 ;presos;NOUN;O
 ;,;PUNCT;O
 ;cuya;PRON;O
 ;discusión;NOUN;O
 ;fue;AUX;O
 ;aplazada;VERB;O
 ;finalmente;ADV;O
 ;.;PUNCT;O
Sentence: 285;Durante;ADP;O
 ;el;DET;O
 ;encuentro;NOUN;O
 ;,;PUNCT;O
 ;los;DET;O
 ;seis;NUM;O
 ;representantes;NOUN;O
 ;del;ADP;O
 ;PNV;PROPN;B-ORG
 ;y;CCONJ;O
 ;los;DET;O
 ;dos;NUM;O
 ;de;ADP;O
 ;EA;PROPN;B-ORG
 ;votaron;VERB;O
 ;a;ADP;O
 ;favor;NOUN;O
 ;del;ADP;O
 ;comunicado;NOUN;O
 ;en;ADP;O
 ;el;DET;O
 ;que;PRON;O
 ;se;PRON;O
 ;aplazaba;VERB;O
 ;la;DET;O
 ;tercera;ADJ;O
 ;asamblea;NOUN;O
 ;general;ADJ;O
 ;de;ADP;O
 ;Udalbiltza;PROPN;B-ORG
 ;,;PUNCT;O
 ;que;PRON;O
 ;iba;AUX;O
 ;a;ADP;O
 ;tener;VERB;O
 ;lugar;NOUN;O
 ;el;DET;O
 ;próximo;ADJ;O
 ;día;NOUN;O
 ;27;NUM;O
 ;en;ADP;O
 ;el;DET;O
 ;Palacio;PROPN;B-LOC
 ;Kursaal;PROPN;I-LOC
 ;,;PUNCT;O
 ;de;ADP;O
 ;San;PROPN;B-LOC
 ;Sebastián;PROPN;I-LOC
 ;.;PUNCT;O
Sentence: 286;El;DET;O
 ;texto;NOUN;O
 ;aprobado;ADJ;O
 ;recuerda;VERB;O
 ;como;SCONJ;O
 ;Udalbiltza;PROPN;B-ORG
 ;manifestó;VERB;O
 ;el;DET;O
 ;pasado;ADJ;O
 ;28;NUM;O
 ;de;ADP;O
 ;marzo;NOUN;O
 ;su;DET;O
 ;posición;NOUN;O
 ;de;ADP;O
 ;rechazo;NOUN;O
 ;a;ADP;O
 ;las;DET;O
 ;acciones;NOUN;O
 ;de;ADP;O
 ;violencia;NOUN;O
 ;y;CCONJ;O
 ;la;DET;O
 ;incompatibilidad;NOUN;O
 ;de;ADP;O
 ;desarrollar;VERB;O
 ;la;DET;O
 ;construcción;NOUN;O
 ;nacional;ADJ;O
 ;con;ADP;O
 ;el;DET;O
 ;ejercicio;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;violencia;NOUN;O
 ;.;PUNCT;O
Sentence: 287;ETA;PROPN;B-ORG
 ;ha;AUX;O
 ;desoído;VERB;O
 ;esta;DET;O
 ;exigencia;NOUN;O
 ;";";PUNCT;O
 ;la;DET;O
 ;kale;PROPN;B-MISC
 ;borroka;PROPN;I-MISC
 ;y;CCONJ;O
 ;las;DET;O
 ;amenazas;NOUN;O
 ;continúan;VERB;O
 ;,;PUNCT;O
 ;las;DET;O
 ;acciones;NOUN;O
 ;violentas;ADJ;O
 ;no;ADV;O
 ;son;AUX;O
 ;hechos;VERB;O
 ;meramente;ADV;O
 ;coyunturales;ADJ;O
 ;,;PUNCT;O
 ;la;DET;O
 ;afección;NOUN;O
 ;y;CCONJ;O
 ;la;DET;O
 ;repercusión;NOUN;O
 ;es;AUX;O
 ;estructural;ADJ;O
 ;,;PUNCT;O
 ;testimonia;VERB;O
 ;el;DET;O
 ;texto;NOUN;O
 ;.;PUNCT;O
Sentence: 288;Tras;ADP;O
 ;recalcar;VERB;O
 ;que;SCONJ;O
 ;en;ADP;O
 ;el;DET;O
 ;momento;NOUN;O
 ;en;ADP;O
 ;que;PRON;O
 ;se;PRON;O
 ;inicia;VERB;O
 ;una;DET;O
 ;nueva;ADJ;O
 ;fase;NOUN;O
 ;es;AUX;O
 ;necesario;ADJ;O
 ;aclarar;VERB;O
 ;convenientemente;ADV;O
 ;la;DET;O
 ;situación;NOUN;O
 ;,;PUNCT;O
 ;el;DET;O
 ;escrito;NOUN;O
 ;aprobado;ADJ;O
 ;defiende;VERB;O
 ;la;DET;O
 ;gran;ADJ;O
 ;potencialidad;NOUN;O
 ;que;PRON;O
 ;posee;VERB;O
 ;Udalbiltza;PROPN;B-ORG
 ;para;ADP;O
 ;impulsar;VERB;O
 ;y;CCONJ;O
 ;desarrollar;VERB;O
 ;legítimamente;ADV;O
 ;las;DET;O
 ;relaciones;NOUN;O
 ;entre;ADP;O
 ;los;DET;O
 ;vascos;NOUN;O
 ;,;PUNCT;O
 ;al;ADP;O
 ;tiempo;NOUN;O
 ;que;SCONJ;O
 ;asevera;VERB;O
 ;que;SCONJ;O
 ;los;DET;O
 ;atentados;NOUN;O
 ;de;ADP;O
 ;ETA;PROPN;B-ORG
 ;y;CCONJ;O
 ;la;DET;O
 ;violencia;NOUN;O
 ;callejera;ADJ;O
 ;además;ADV;O
 ;de;ADP;O
 ;constituir;VERB;O
 ;un;DET;O
 ;obstáculo;NOUN;O
 ;,;PUNCT;O
 ;vulneran;VERB;O
 ;los;DET;O
 ;derechos;NOUN;O
 ;humanos;NOUN;O
 ;y;CCONJ;O
 ;desprecian;VERB;O
 ;la;DET;O
 ;voluntad;NOUN;O
 ;de;ADP;O
 ;los;DET;O
 ;ciudadanos;NOUN;O
 ;.;PUNCT;O
Sentence: 289;El;DET;O
 ;manifiesto;NOUN;O
 ;critica;VERB;O
 ;que;SCONJ;O
 ;los;DET;O
 ;gobiernos;NOUN;O
 ;español;ADJ;O
 ;y;CCONJ;O
 ;francés;ADJ;O
 ;no;ADV;O
 ;hayan;AUX;O
 ;realizado;VERB;O
 ;el;DET;O
 ;mas;NOUN;O
 ;mínimo;ADJ;O
 ;gesto;NOUN;O
 ;de;ADP;O
 ;respeto;NOUN;O
 ;a;ADP;O
 ;la;DET;O
 ;voluntad;NOUN;O
 ;de;ADP;O
 ;Euskal;PROPN;B-ORG
 ;Herria;PROPN;I-ORG
 ;y;CCONJ;O
 ;que;PRON;O
 ;se;PRON;O
 ;aferren;VERB;O
 ;a;ADP;O
 ;sus;DET;O
 ;inamovibles;ADJ;O
 ;marcos;NOUN;O
 ;estatales;ADJ;O
 ;,;PUNCT;O
 ;con;ADP;O
 ;lo;PRON;O
 ;que;PRON;O
 ;pretenden;VERB;O
 ;,;PUNCT;O
 ;argumentan;VERB;O
 ;,;PUNCT;O
 ;impedir;VERB;O
 ;la;DET;O
 ;libre;ADJ;O
 ;determinación;NOUN;O
 ;democrática;ADJ;O
 ;de;ADP;O
 ;una;DET;O
 ;realidad;NOUN;O
 ;nacional;ADJ;O
 ;como;SCONJ;O
 ;la;DET;O
 ;vasca;ADJ;O
 ;.;PUNCT;O
Sentence: 290;Este;DET;O
 ;escrito;NOUN;O
 ;incrementa;VERB;O
 ;sus;DET;O
 ;criticas;NOUN;O
 ;a;ADP;O
 ;los;DET;O
 ;gobiernos;NOUN;O
 ;de;ADP;O
 ;ambos;NUM;O
 ;países;NOUN;O
 ;soberanos;ADJ;O
 ;por;ADP;O
 ;despreciar;VERB;O
 ;la;DET;O
 ;reiterada;ADJ;O
 ;demanda;NOUN;O
 ;mayoritaria;ADJ;O
 ;de;ADP;O
 ;la;DET;O
 ;sociedad;NOUN;O
 ;vasca;ADJ;O
 ;de;ADP;O
 ;respeto;NOUN;O
 ;a;ADP;O
 ;los;DET;O
 ;derechos;NOUN;O
 ;de;ADP;O
 ;los;DET;O
 ;presos;NOUN;O
 ;,;PUNCT;O
 ;aunque;SCONJ;O
 ;admite;VERB;O
 ;que;SCONJ;O
 ;la;DET;O
 ;violencia;NOUN;O
 ;y;CCONJ;O
 ;la;DET;O
 ;construcción;NOUN;O
 ;nacional;ADJ;O
 ;,;PUNCT;O
 ;la;DET;O
 ;democracia;NOUN;O
 ;y;CCONJ;O
 ;la;DET;O
 ;imposición;NOUN;O
 ;son;AUX;O
 ;incompatibles;ADJ;O
 ;.;PUNCT;O
Sentence: 291;La;DET;O
 ;comisión;NOUN;O
 ;permanente;ADJ;O
 ;de;ADP;O
 ;Udalbiltza;PROPN;B-ORG
 ;-;PUNCT;O
 ;concluye;VERB;O
 ;el;DET;O
 ;texto;NOUN;O
 ;-;PUNCT;O
 ;manifiesta;VERB;O
 ;su;DET;O
